date,state,stateId,family
1965-07-16,Soviet Union,SU,R-14
1965-07-16,Soviet Union,SU,R-14
1965-07-16,Soviet Union,SU,R-14
1965-07-16,Soviet Union,SU,R-14
1965-07-16,Soviet Union,SU,Proton
1965-07-17,United States,US,Thor
1965-07-17,United States,US,Thor
1965-07-17,United States,US,Thor
1965-07-18,Soviet Union,SU,R-7
1965-07-19,United States,US,Thor
1965-07-19,United States,US,Thor
1965-07-19,United States,US,Thor
1965-07-19,United States,US,Thor
1965-07-20,United States,US,Atlas
1965-07-20,United States,US,Atlas
1965-07-20,United States,US,Atlas
1965-07-23,Soviet Union,SU,Other
1965-07-30,United States,US,Other
1965-07-30,United States,US,Other
1965-08-03,Soviet Union,SU,R-7
1965-08-03,United States,US,Atlas
1965-08-03,United States,US,Atlas
1965-08-03,United States,US,Atlas
1965-08-10,United States,US,Other
1965-08-10,United States,US,Other
1965-08-11,United States,US,Atlas
1965-08-13,United States,US,Thor
1965-08-13,United States,US,Thor
1965-08-13,United States,US,Thor
1965-08-13,United States,US,Thor
1965-08-13,United States,US,Thor
1965-08-13,United States,US,Thor
1965-08-14,Soviet Union,SU,R-7
1965-08-17,United States,US,Thor
1965-08-17,United States,US,Thor
1965-08-17,United States,US,Thor
1965-08-17,United States,US,Thor
1965-08-21,United States,US,Titan
1965-08-21,United States,US,Titan
1965-08-25,Soviet Union,SU,R-7
1965-08-25,United States,US,Thor
1965-09-02,United States,US,Thor
1965-09-02,United States,US,Thor
1965-09-03,Soviet Union,SU,R-14
1965-09-03,Soviet Union,SU,R-14
1965-09-03,Soviet Union,SU,R-14
1965-09-03,Soviet Union,SU,R-14
1965-09-03,Soviet Union,SU,R-14
1965-09-09,Soviet Union,SU,R-7
1965-09-10,United States,US,Thor
1965-09-18,Soviet Union,SU,R-14
1965-09-18,Soviet Union,SU,R-14
1965-09-18,Soviet Union,SU,R-14
1965-09-18,Soviet Union,SU,R-14
1965-09-18,Soviet Union,SU,R-14
1965-09-22,United States,US,Thor
1965-09-22,United States,US,Thor
1965-09-22,United States,US,Thor
1965-09-23,Soviet Union,SU,R-7
1965-09-30,United States,US,Atlas
1965-09-30,United States,US,Atlas
1965-10-04,Soviet Union,SU,R-7
1965-10-04,Soviet Union,SU,R-7
1965-10-05,United States,US,Atlas
1965-10-05,United States,US,Thor
1965-10-05,United States,US,Thor
1965-10-05,United States,US,Thor
1965-10-14,Soviet Union,SU,R-7
1965-10-14,United States,US,Thor
1965-10-15,United States,US,Titan
1965-10-15,United States,US,Titan
1965-10-16,Soviet Union,SU,R-7
1965-10-19,Soviet Union,SU,Other
1965-10-25,United States,US,Atlas
1965-10-28,Soviet Union,SU,R-7
1965-10-28,United States,US,Thor
1965-10-28,United States,US,Thor
1965-10-28,United States,US,Thor
1965-10-28,United States,US,Thor
1965-10-28,United States,US,Thor
1965-11-02,Soviet Union,SU,Proton
1965-11-04,Soviet Union,SU,Other
1965-11-06,United States,US,Thor
1965-11-08,United States,US,Atlas
1965-11-08,United States,US,Atlas
1965-11-08,United States,US,Atlas
1965-11-12,Soviet Union,SU,R-7
1965-11-16,Soviet Union,SU,R-7
1965-11-16,Soviet Union,SU,R-7
1965-11-19,United States,US,Other
1965-11-23,Soviet Union,SU,R-7
1965-11-26,Soviet Union,SU,Other
1965-11-26,Other,F,Other
1965-11-27,Soviet Union,SU,R-7
1965-11-29,United States,US,Thor
1965-11-29,United States,US,Thor
1965-12-03,Soviet Union,SU,R-7
1965-12-03,Soviet Union,SU,R-7
1965-12-04,United States,US,Titan
1965-12-06,United States,US,Other
1965-12-09,United States,US,Thor
1965-12-09,United States,US,Thor
1965-12-09,United States,US,Thor
1965-12-10,Soviet Union,SU,R-7
1965-12-15,United States,US,Titan
1965-12-16,United States,US,Thor
1965-12-17,Soviet Union,SU,R-7
1965-12-21,Soviet Union,SU,Other
1965-12-21,United States,US,Titan
1965-12-21,United States,US,Titan
1965-12-21,United States,US,Titan
1965-12-21,United States,US,Titan
1965-12-21,United States,US,Titan
1965-12-22,United States,US,Other
1965-12-24,United States,US,Thor
1965-12-24,United States,US,Thor
1965-12-24,United States,US,Thor
1965-12-27,Soviet Union,SU,R-7
1965-12-28,Soviet Union,SU,Other
1965-12-28,Soviet Union,SU,R-14
1966-01-07,United States,US,Thor
1966-01-07,Soviet Union,SU,R-7
1966-01-19,United States,US,Atlas
1966-01-19,United States,US,Atlas
1966-01-19,United States,US,Atlas
1966-01-22,Soviet Union,SU,R-7
1966-01-25,Soviet Union,SU,Other
1966-01-28,United States,US,Other
1966-01-31,Soviet Union,SU,R-7
1966-01-31,Soviet Union,SU,R-7
1966-02-02,United States,US,Thor
1966-02-02,United States,US,Thor
1966-02-02,United States,US,Thor
1966-02-03,United States,US,Thor
1966-02-09,United States,US,Thor
1966-02-09,United States,US,Thor
1966-02-10,Soviet Union,SU,R-7
1966-02-11,Soviet Union,SU,Other
1966-02-15,United States,US,Atlas
1966-02-15,United States,US,Atlas
1966-02-15,United States,US,Atlas
1966-02-15,United States,US,Atlas
1966-02-17,Other,F,Other
1966-02-19,Soviet Union,SU,R-7
1966-02-21,Soviet Union,SU,Other
1966-02-22,Soviet Union,SU,R-7
1966-02-28,United States,US,Thor
1966-03-01,Soviet Union,SU,R-7
1966-03-09,United States,US,Thor
1966-03-09,United States,US,Thor
1966-03-09,United States,US,Thor
1966-03-16,United States,US,Atlas
1966-03-16,United States,US,Titan
1966-03-17,Soviet Union,SU,R-7
1966-03-18,United States,US,Atlas
1966-03-18,United States,US,Atlas
1966-03-18,United States,US,Atlas
1966-03-21,Soviet Union,SU,R-7
1966-03-24,Soviet Union,SU,Proton
1966-03-26,United States,US,Other
1966-03-27,Soviet Union,SU,R-7
1966-03-30,United States,US,Atlas
1966-03-30,United States,US,Atlas
1966-03-31,United States,US,Thor
1966-03-31,Soviet Union,SU,R-7
1966-04-06,Soviet Union,SU,R-7
1966-04-07,United States,US,Thor
1966-04-07,United States,US,Thor
1966-04-07,United States,US,Thor
1966-04-08,United States,US,Atlas
1966-04-08,United States,US,Atlas
1966-04-19,United States,US,Atlas
1966-04-19,United States,US,Atlas
1966-04-20,Soviet Union,SU,R-7
1966-04-22,United States,US,Other
1966-04-25,Soviet Union,SU,R-7
1966-04-26,Soviet Union,SU,Other
1966-05-03,United States,US,Thor
1966-05-03,United States,US,Thor
1966-05-03,United States,US,Thor
1966-05-06,Soviet Union,SU,R-7
1966-05-11,Soviet Union,SU,R-7
1966-05-14,United States,US,Atlas
1966-05-14,United States,US,Atlas
1966-05-14,United States,US,Atlas
1966-05-14,United States,US,Atlas
1966-05-15,United States,US,Thor
1966-05-17,Soviet Union,SU,R-7
1966-05-17,United States,US,Atlas
1966-05-19,United States,US,Other
1966-05-24,United States,US,Thor
1966-05-24,United States,US,Thor
1966-05-24,United States,US,Thor
1966-05-24,Soviet Union,SU,Other
1966-05-25,United States,US,Thor
1966-05-30,United States,US,Atlas
1966-06-01,United States,US,Atlas
1966-06-03,United States,US,Titan
1966-06-03,United States,US,Titan
1966-06-03,United States,US,Atlas
1966-06-03,United States,US,Atlas
1966-06-03,United States,US,Atlas
1966-06-07,United States,US,Atlas
1966-06-08,Soviet Union,SU,R-7
1966-06-09,United States,US,Atlas
1966-06-09,United States,US,Atlas
1966-06-09,United States,US,Atlas
1966-06-10,United States,US,Other
1966-06-16,United States,US,Titan
1966-06-16,United States,US,Titan
1966-06-16,United States,US,Titan
1966-06-16,United States,US,Titan
1966-06-16,United States,US,Titan
1966-06-16,United States,US,Titan
1966-06-16,United States,US,Titan
1966-06-16,United States,US,Titan
1966-06-17,Soviet Union,SU,R-7
1966-06-21,United States,US,Thor
1966-06-21,United States,US,Thor
1966-06-21,United States,US,Thor
1966-06-24,United States,US,Thor
1966-06-25,Soviet Union,SU,R-7
1966-07-01,United States,US,Thor
1966-07-05,United States,US,Other
1966-07-06,Soviet Union,SU,Proton
1966-07-08,Soviet Union,SU,Other
1966-07-12,United States,US,Atlas
1966-07-12,United States,US,Atlas
1966-07-14,United States,US,Atlas
1966-07-14,United States,US,Atlas
1966-07-14,Soviet Union,SU,R-7
1966-07-18,United States,US,Atlas
1966-07-18,United States,US,Titan
1966-07-20,Soviet Union,SU,R-7
1966-07-28,Soviet Union,SU,R-7
1966-07-29,United States,US,Titan
1966-07-29,United States,US,Titan
1966-08-04,United States,US,Other
1966-08-08,Soviet Union,SU,R-7
1966-08-09,United States,US,Thor
1966-08-09,United States,US,Thor
1966-08-09,United States,US,Thor
1966-08-10,United States,US,Atlas
1966-08-16,United States,US,Atlas
1966-08-16,United States,US,Atlas
1966-08-16,United States,US,Atlas
1966-08-16,United States,US,Atlas
1966-08-17,United States,US,Thor
1966-08-18,United States,US,Other
1966-08-19,United States,US,Atlas
1966-08-19,United States,US,Atlas
1966-08-19,United States,US,Atlas
1966-08-24,Soviet Union,SU,R-7
1966-08-26,United States,US,Titan
1966-08-26,United States,US,Titan
1966-08-26,United States,US,Titan
1966-08-26,United States,US,Titan
1966-08-26,United States,US,Titan
1966-08-26,United States,US,Titan
1966-08-26,United States,US,Titan
1966-08-26,United States,US,Titan
1966-08-27,Soviet Union,SU,R-7
1966-09-12,United States,US,Atlas
1966-09-12,United States,US,Titan
1966-09-16,United States,US,Thor
1966-09-16,Soviet Union,SU,R-7
1966-09-16,United States,US,Atlas
1966-09-16,United States,US,Atlas
1966-09-16,United States,US,Atlas
1966-09-16,United States,US,Atlas
1966-09-17,Soviet Union,SU,R-36
1966-09-20,United States,US,Atlas
1966-09-20,United States,US,Thor
1966-09-20,United States,US,Thor
1966-09-20,United States,US,Thor
1966-09-26,Other,J,Other
1966-09-28,United States,US,Titan
1966-09-28,United States,US,Titan
1966-10-02,United States,US,Thor
1966-10-05,United States,US,Atlas
1966-10-05,United States,US,Atlas
1966-10-12,United States,US,Atlas
1966-10-12,United States,US,Atlas
1966-10-12,United States,US,Atlas
1966-10-14,Soviet Union,SU,R-7
1966-10-20,Soviet Union,SU,R-7
1966-10-20,Soviet Union,SU,R-7
1966-10-22,Soviet Union,SU,R-7
1966-10-26,United States,US,Atlas
1966-10-26,United States,US,Thor
1966-10-28,United States,US,Other
1966-11-02,Soviet Union,SU,R-36
1966-11-02,United States,US,Atlas
1966-11-02,United States,US,Atlas
1966-11-02,United States,US,Atlas
1966-11-03,United States,US,Titan
1966-11-03,United States,US,Titan
1966-11-03,United States,US,Titan
1966-11-03,United States,US,Titan
1966-11-03,United States,US,Titan
1966-11-03,United States,US,Titan
1966-11-03,United States,US,Titan
1966-11-06,United States,US,Atlas
1966-11-08,United States,US,Thor
1966-11-08,United States,US,Thor
1966-11-08,United States,US,Thor
1966-11-11,United States,US,Atlas
1966-11-11,United States,US,Titan
1966-11-12,Soviet Union,SU,R-7
1966-11-16,Soviet Union,SU,R-14
1966-11-19,Soviet Union,SU,R-7
1966-11-28,Soviet Union,SU,R-7
1966-12-03,Soviet Union,SU,R-7
1966-12-05,United States,US,Atlas
1966-12-05,United States,US,Atlas
1966-12-05,United States,US,Atlas
1966-12-07,United States,US,Atlas
1966-12-11,United States,US,Atlas
1966-12-11,United States,US,Atlas
1966-12-12,Soviet Union,SU,Other
1966-12-14,Soviet Union,SU,R-7
1966-12-14,United States,US,Titan
1966-12-14,United States,US,Titan
1966-12-14,United States,US,Thor
1966-12-14,United States,US,Thor
1966-12-19,Soviet Union,SU,R-7
1966-12-20,Other,J,Other
1966-12-21,Soviet Union,SU,R-7
1966-12-21,Soviet Union,SU,R-7
1966-12-21,Soviet Union,SU,Other
1966-12-29,United States,US,Thor
1966-12-29,United States,US,Thor
1967-01-11,United States,US,Thor
1967-01-14,United States,US,Thor
1967-01-14,United States,US,Thor
1967-01-14,United States,US,Thor
1967-01-18,United States,US,Titan
1967-01-18,United States,US,Titan
1967-01-18,United States,US,Titan
1967-01-18,United States,US,Titan
1967-01-18,United States,US,Titan
1967-01-18,United States,US,Titan
1967-01-18,United States,US,Titan
1967-01-18,United States,US,Titan
1967-01-19,Soviet Union,SU,R-7
1967-01-25,Soviet Union,SU,R-36
1967-01-26,United States,US,Thor
1967-01-31,United States,US,Other
1967-02-02,United States,US,Atlas
1967-02-02,United States,US,Atlas
1967-02-02,United States,US,Atlas
1967-02-05,United States,US,Atlas
1967-02-07,Soviet Union,SU,R-7
1967-02-08,United States,US,Thor
1967-02-08,Other,F,Other
1967-02-08,Soviet Union,SU,R-7
1967-02-14,Soviet Union,SU,Other
1967-02-15,Other,F,Other
1967-02-22,United States,US,Thor
1967-02-22,United States,US,Thor
1967-02-22,United States,US,Thor
1967-02-24,United States,US,Titan
1967-02-24,United States,US,Titan
1967-02-27,Soviet Union,SU,R-7
1967-02-28,Soviet Union,SU,R-7
1967-03-03,Soviet Union,SU,Other
1967-03-08,United States,US,Thor
1967-03-10,Soviet Union,SU,Proton
1967-03-13,Soviet Union,SU,R-7
1967-03-16,Soviet Union,SU,Other
1967-03-21,Soviet Union,SU,Other
1967-03-22,Soviet Union,SU,R-7
1967-03-22,Soviet Union,SU,R-36
1967-03-23,United States,US,Thor
1967-03-24,Soviet Union,SU,R-14
1967-03-25,Soviet Union,SU,Other
1967-03-30,United States,US,Thor
1967-03-30,United States,US,Thor
1967-03-30,United States,US,Thor
1967-04-04,Soviet Union,SU,R-7
1967-04-06,United States,US,Atlas
1967-04-06,United States,US,Atlas
1967-04-08,Soviet Union,SU,Proton
1967-04-12,Soviet Union,SU,R-7
1967-04-13,Other,J,Other
1967-04-14,United States,US,Other
1967-04-17,United States,US,Atlas
1967-04-20,United States,US,Thor
1967-04-23,Soviet Union,SU,R-7
1967-04-26,Other,I,Other
1967-04-26,United States,US,Titan
1967-04-26,United States,US,Titan
1967-04-27,Soviet Union,SU,R-7
1967-04-28,United States,US,Titan
1967-04-28,United States,US,Titan
1967-04-28,United States,US,Titan
1967-04-28,United States,US,Titan
1967-04-28,United States,US,Titan
1967-05-04,United States,US,Atlas
1967-05-05,United States,US,Other
1967-05-09,United States,US,Thor
1967-05-09,United States,US,Thor
1967-05-09,United States,US,Thor
1967-05-09,United States,US,Thor
1967-05-09,United States,US,Thor
1967-05-12,Soviet Union,SU,R-7
1967-05-15,Soviet Union,SU,R-14
1967-05-16,Soviet Union,SU,R-7
1967-05-17,Soviet Union,SU,R-36
1967-05-18,United States,US,Other
1967-05-22,Soviet Union,SU,R-7
1967-05-22,United States,US,Atlas
1967-05-22,United States,US,Atlas
1967-05-22,United States,US,Atlas
1967-05-22,United States,US,Atlas
1967-05-24,United States,US,Thor
1967-05-24,Soviet Union,SU,R-7
1967-05-30,United States,US,Other
1967-05-31,United States,US,Thor
1967-05-31,United States,US,Thor
1967-05-31,United States,US,Thor
1967-05-31,United States,US,Thor
1967-05-31,United States,US,Thor
1967-05-31,United States,US,Thor
1967-05-31,United States,US,Thor
1967-05-31,United States,US,Thor
1967-05-31,United States,US,Thor
1967-06-01,Soviet Union,SU,R-7
1967-06-04,United States,US,Atlas
1967-06-04,United States,US,Atlas
1967-06-04,United States,US,Atlas
1967-06-05,Soviet Union,SU,Other
1967-06-08,Soviet Union,SU,R-7
1967-06-12,Soviet Union,SU,R-7
1967-06-12,Soviet Union,SU,R-7
1967-06-12,Soviet Union,SU,Other
1967-06-14,United States,US,Atlas
1967-06-16,Soviet Union,SU,Other
1967-06-16,United States,US,Thor
1967-06-16,United States,US,Thor
1967-06-16,United States,US,Thor
1967-06-16,United States,US,Thor
1967-06-17,Soviet Union,SU,R-7
1967-06-17,Soviet Union,SU,R-7
1967-06-20,Soviet Union,SU,R-7
1967-06-20,United States,US,Titan
1967-06-20,United States,US,Titan
1967-06-26,Soviet Union,SU,R-14
1967-06-29,United States,US,Thor
1967-06-29,United States,US,Thor
1967-07-01,United States,US,Titan
1967-07-01,United States,US,Titan
1967-07-01,United States,US,Titan
1967-07-01,United States,US,Titan
1967-07-01,United States,US,Titan
1967-07-01,United States,US,Titan
1967-07-04,Soviet Union,SU,R-7
1967-07-14,United States,US,Atlas
1967-07-17,Soviet Union,SU,R-36
1967-07-19,United States,US,Thor
1967-07-21,Soviet Union,SU,R-7
1967-07-25,United States,US,Thor
1967-07-25,United States,US,Thor
1967-07-25,United States,US,Thor
1967-07-27,United States,US,Atlas
1967-07-27,United States,US,Atlas
1967-07-27,United States,US,Atlas
1967-07-28,United States,US,Thor
1967-07-31,Soviet Union,SU,R-36
1967-08-01,United States,US,Atlas
1967-08-07,United States,US,Thor
1967-08-07,United States,US,Thor
1967-08-07,United States,US,Thor
1967-08-07,United States,US,Thor
1967-08-08,Soviet Union,SU,R-36
1967-08-09,Soviet Union,SU,R-7
1967-08-16,United States,US,Titan
1967-08-16,United States,US,Titan
1967-08-23,United States,US,Thor
1967-08-24,Soviet Union,SU,Other
1967-08-31,Soviet Union,SU,R-7
1967-09-01,Soviet Union,SU,R-7
1967-09-07,United States,US,Thor
1967-09-07,United States,US,Thor
1967-09-08,United States,US,Atlas
1967-09-11,Soviet Union,SU,R-7
1967-09-12,Soviet Union,SU,Other
1967-09-15,United States,US,Thor
1967-09-15,United States,US,Thor
1967-09-15,United States,US,Thor
1967-09-16,Soviet Union,SU,R-7
1967-09-19,Soviet Union,SU,R-36
1967-09-19,United States,US,Titan
1967-09-19,United States,US,Titan
1967-09-22,Soviet Union,SU,R-36
1967-09-25,United States,US,Other
1967-09-26,Soviet Union,SU,R-7
1967-09-27,Soviet Union,SU,R-14
1967-09-27,Soviet Union,SU,Proton
1967-09-28,United States,US,Thor
1967-10-03,Soviet Union,SU,R-7
1967-10-11,United States,US,Thor
1967-10-11,Soviet Union,SU,R-7
1967-10-16,Soviet Union,SU,R-7
1967-10-18,Soviet Union,SU,R-36
1967-10-18,United States,US,Thor
1967-10-22,Soviet Union,SU,R-7
1967-10-24,Soviet Union,SU,R-7
1967-10-25,United States,US,Titan
1967-10-25,United States,US,Titan
1967-10-27,Soviet Union,SU,R-36
1967-10-27,Soviet Union,SU,R-7
1967-10-28,Soviet Union,SU,R-36
1967-10-30,Soviet Union,SU,R-7
1967-10-30,Soviet Union,SU,R-14
1967-11-02,United States,US,Thor
1967-11-02,United States,US,Thor
1967-11-02,United States,US,Thor
1967-11-02,United States,US,Thor
1967-11-03,Soviet Union,SU,R-7
1967-11-05,United States,US,Atlas
1967-11-07,United States,US,Atlas
1967-11-09,United States,US,Other
1967-11-09,United States,US,Other
1967-11-10,United States,US,Thor
1967-11-21,Soviet Union,SU,Other
1967-11-22,Soviet Union,SU,Proton
1967-11-23,Soviet Union,SU,R-14
1967-11-25,Soviet Union,SU,R-7
1967-11-29,United States,US,Other
1967-12-03,Soviet Union,SU,R-7
1967-12-05,United States,US,Other
1967-12-05,United States,US,Titan
1967-12-05,United States,US,Titan
1967-12-09,United States,US,Thor
1967-12-09,United States,US,Thor
1967-12-09,United States,US,Thor
1967-12-13,United States,US,Thor
1967-12-13,United States,US,Thor
1967-12-16,Soviet Union,SU,R-7
1967-12-19,Soviet Union,SU,Other
1967-12-26,Soviet Union,SU,Other
1967-12-27,Soviet Union,SU,R-36
1968-01-07,United States,US,Atlas
1968-01-11,United States,US,Thor
1968-01-16,Soviet Union,SU,R-7
